timestamp,capture_ms,inference_ms,postprocess_ms,loop_ms,fps,num_detections,max_score
1773329522.1544988,32.022,14.193,0.013,66.552,15.03,0,0.000
1773329522.2200773,31.176,14.288,0.010,64.655,15.47,0,0.000
1773329522.286808,33.391,14.435,0.014,65.787,15.20,0,0.000
1773329522.3562229,32.037,14.273,0.013,68.555,14.59,0,0.000
1773329522.4215705,29.200,14.334,0.014,64.196,15.58,0,0.000
1773329522.48662,31.581,14.380,0.013,64.175,15.58,0,0.000
1773329522.5543077,32.139,14.278,0.012,66.723,14.99,0,0.000
1773329522.6200156,31.024,14.335,0.012,64.840,15.42,0,0.000
1773329522.687485,32.184,14.375,0.014,66.467,15.05,0,0.000
1773329522.753259,31.505,16.088,0.014,64.900,15.41,0,0.000
1773329522.819941,32.196,14.718,0.013,65.643,15.23,0,0.000
1773329522.8868115,33.813,14.417,0.012,65.890,15.18,0,0.000
1773329522.9532232,31.948,14.280,0.010,65.293,15.32,0,0.000
1773329523.0207944,31.871,14.234,0.013,66.656,15.00,0,0.000
1773329523.086313,31.510,14.417,0.011,64.449,15.52,0,0.000
1773329523.1530755,32.058,14.212,0.013,65.861,15.18,0,0.000
1773329523.2196577,31.987,14.225,0.013,65.505,15.27,0,0.000
1773329523.2864,32.213,15.109,0.015,65.872,15.18,0,0.000
1773329523.3530636,32.077,14.236,0.015,65.529,15.26,0,0.000
1773329523.4221556,32.393,14.722,0.013,68.260,14.65,0,0.000
1773329523.4862907,29.620,14.304,0.012,63.083,15.85,0,0.000
1773329523.5528667,35.583,15.309,0.016,65.583,15.25,0,0.000
1773329523.6195524,32.490,16.681,0.013,65.730,15.21,0,0.000
1773329523.686735,32.086,14.319,0.014,66.331,15.08,0,0.000
1773329523.7526603,33.379,14.282,0.011,64.876,15.41,0,0.000
1773329523.8195035,32.203,14.297,0.012,66.056,15.14,0,0.000
1773329523.886001,33.231,14.647,0.013,65.420,15.29,0,0.000
1773329523.9529767,32.278,14.336,0.011,66.045,15.14,0,0.000
1773329524.0193954,31.785,14.335,0.013,65.282,15.32,0,0.000
1773329524.0861506,32.901,14.295,0.011,65.917,15.17,0,0.000
1773329524.1525457,32.041,14.323,0.012,65.335,15.31,0,0.000
1773329524.2192545,32.399,14.445,0.014,65.919,15.17,0,0.000
1773329524.285909,32.247,14.394,0.014,65.602,15.24,0,0.000
1773329524.352736,32.152,14.321,0.013,66.013,15.15,0,0.000
1773329524.4204555,32.402,14.312,0.012,66.681,15.00,0,0.000
1773329524.4869723,30.799,14.302,0.012,65.620,15.24,0,0.000
1773329524.5525389,32.105,14.867,0.013,64.619,15.48,0,0.000
1773329524.6192083,31.944,14.238,0.012,65.819,15.19,0,0.000
1773329524.6858282,33.083,14.316,0.011,65.597,15.24,0,0.000
1773329524.7523549,32.600,14.515,0.014,65.736,15.21,0,0.000
1773329524.8190968,32.164,14.852,0.013,65.799,15.20,0,0.000
1773329524.8857734,33.465,14.265,0.012,65.876,15.18,0,0.000
1773329524.9527566,34.138,14.418,0.010,66.048,15.14,0,0.000
1773329525.0206904,32.150,14.995,0.014,67.102,14.90,0,0.000
1773329525.0862,30.857,14.748,0.014,64.492,15.51,0,0.000
1773329525.1527827,33.391,14.703,0.013,65.622,15.24,0,0.000
1773329525.2192683,31.971,16.617,0.015,65.530,15.26,0,0.000
1773329525.2858784,31.828,15.352,0.015,65.596,15.24,0,0.000
1773329525.3523529,32.278,15.194,0.015,65.485,15.27,0,0.000
1773329525.4193397,32.382,14.686,0.010,66.179,15.11,0,0.000
1773329525.486039,32.019,14.677,0.012,65.715,15.22,0,0.000
1773329525.5529437,31.734,14.867,0.016,65.935,15.17,0,0.000
1773329525.619079,31.504,14.624,0.012,65.031,15.38,0,0.000
1773329525.6857677,32.035,14.791,0.015,65.826,15.19,0,0.000
1773329525.7522209,32.783,14.852,0.018,65.485,15.27,0,0.000
1773329525.8193867,32.131,14.970,0.012,66.341,15.07,0,0.000
1773329525.8859217,32.366,14.784,0.015,65.496,15.27,0,0.000
1773329525.9522207,31.818,15.341,0.014,65.476,15.27,0,0.000
1773329526.0188777,32.248,14.720,0.014,65.697,15.22,0,0.000
1773329526.0856013,32.745,15.056,0.014,65.683,15.22,0,0.000
1773329526.1522992,32.187,14.944,0.017,65.734,15.21,0,0.000
1773329526.2191875,31.742,14.813,0.014,65.858,15.18,0,0.000
1773329526.2856486,31.988,14.858,0.017,65.364,15.30,0,0.000
1773329526.3523216,31.904,14.851,0.016,65.860,15.18,0,0.000
1773329526.4189312,31.899,14.884,0.015,65.500,15.27,0,0.000
1773329526.4855163,31.851,14.909,0.012,65.658,15.23,0,0.000
1773329526.5519376,32.068,14.910,0.015,65.440,15.28,0,0.000
1773329526.6186543,32.085,14.821,0.016,65.811,15.19,0,0.000
1773329526.6856084,32.211,15.016,0.013,65.917,15.17,0,0.000
1773329526.7519922,32.076,14.787,0.012,65.380,15.30,0,0.000
1773329526.8199513,32.280,15.145,0.016,67.001,14.93,0,0.000
1773329526.885217,31.091,14.628,0.014,64.403,15.53,0,0.000
1773329526.952178,33.092,14.700,0.014,65.927,15.17,0,0.000
1773329527.018621,32.223,14.844,0.015,65.224,15.33,0,0.000
1773329527.0850382,32.186,14.879,0.014,65.313,15.31,0,0.000
1773329527.1516476,32.094,14.732,0.016,65.802,15.20,0,0.000
1773329527.21884,32.194,14.778,0.016,66.226,15.10,0,0.000
1773329527.2852404,31.660,14.760,0.015,65.448,15.28,0,0.000
1773329527.3517025,31.631,14.714,0.015,65.228,15.33,0,0.000
1773329527.4185948,32.035,14.801,0.014,66.049,15.14,0,0.000
1773329527.484879,32.232,14.663,0.014,65.235,15.33,0,0.000
1773329527.5515907,32.119,15.325,0.014,65.884,15.18,0,0.000
1773329527.620558,32.301,14.627,0.011,67.980,14.71,0,0.000
1773329527.6848469,31.516,14.811,0.016,63.463,15.76,0,0.000
1773329527.7539864,32.766,14.833,0.015,68.148,14.67,0,0.000
1773329527.8180246,26.997,14.740,0.010,60.571,16.51,0,0.000
1773329527.884769,34.901,15.120,0.018,65.762,15.21,0,0.000
1773329527.951459,32.050,16.207,0.017,65.887,15.18,0,0.000
1773329528.0188913,32.132,15.421,0.014,66.344,15.07,0,0.000
1773329528.08517,31.629,15.658,0.015,65.068,15.37,0,0.000
1773329528.1526678,31.673,14.831,0.020,66.518,15.03,0,0.000
1773329528.2182019,30.830,14.849,0.017,64.614,15.48,0,0.000
1773329528.2847426,31.946,14.874,0.017,65.563,15.25,0,0.000
1773329528.352037,31.768,14.701,0.016,66.419,15.06,0,0.000
1773329528.41785,29.089,15.342,0.015,62.627,15.97,0,0.000
1773329528.4847426,31.994,14.748,0.015,66.059,15.14,0,0.000
1773329528.551141,31.582,14.928,0.016,65.175,15.34,0,0.000
1773329528.6178706,32.194,14.898,0.016,65.928,15.17,0,0.000
1773329528.6846352,32.060,14.714,0.015,65.694,15.22,0,0.000
1773329528.751081,29.663,15.233,0.014,63.391,15.77,0,0.000
1773329528.8198087,32.195,14.709,0.013,67.771,14.76,0,0.000
1773329528.884327,30.868,14.610,0.013,63.565,15.73,0,0.000
1773329528.951037,32.303,16.886,0.016,65.701,15.22,0,0.000
1773329529.0187154,31.998,14.566,0.012,66.835,14.96,0,0.000
1773329529.0843916,28.995,15.329,0.014,62.298,16.05,0,0.000
1773329529.151028,32.019,14.859,0.015,65.750,15.21,0,0.000
1773329529.217702,32.111,17.342,0.012,65.674,15.23,0,0.000
1773329529.284713,31.806,14.682,0.012,66.101,15.13,0,0.000
1773329529.3589056,42.839,26.337,0.021,73.166,13.67,0,0.000
1773329529.419165,27.452,16.775,0.025,59.103,16.92,0,0.000
1773329529.4880843,37.567,14.307,0.013,67.964,14.71,0,0.000
1773329529.5503385,27.123,14.612,0.014,60.832,16.44,0,0.000
1773329529.6174107,36.470,15.075,0.016,66.046,15.14,0,0.000
1773329529.6837318,32.010,16.729,0.013,65.442,15.28,0,0.000
1773329529.7502518,31.918,14.561,0.013,65.319,15.31,0,0.000
1773329529.8178875,32.047,14.580,0.013,66.741,14.98,0,0.000
1773329529.8835323,30.493,14.353,0.015,62.494,16.00,0,0.000
1773329529.9501748,33.790,14.520,0.014,65.822,15.19,0,0.000
1773329530.016965,31.919,14.391,0.013,65.608,15.24,0,0.000
1773329530.0845664,32.099,14.349,0.012,66.754,14.98,0,0.000
1773329530.1501422,30.932,14.336,0.011,64.429,15.52,0,0.000
1773329530.2167153,31.736,14.286,0.010,65.339,15.30,0,0.000
1773329530.2838175,32.204,14.317,0.013,66.153,15.12,0,0.000
1773329530.3500252,31.440,14.588,0.013,65.119,15.36,0,0.000
1773329530.416611,34.685,14.822,0.014,65.587,15.25,0,0.000
1773329530.4833071,32.171,14.378,0.013,65.896,15.18,0,0.000
1773329530.549864,33.405,14.271,0.011,65.615,15.24,0,0.000
1773329530.6167028,36.607,14.319,0.013,65.677,15.23,0,0.000
1773329530.6833134,32.264,15.019,0.011,65.538,15.26,0,0.000
1773329530.74986,31.996,14.401,0.014,65.616,15.24,0,0.000
1773329530.8186886,32.060,14.229,0.010,67.798,14.75,0,0.000
1773329530.8833277,31.227,14.801,0.014,63.192,15.82,0,0.000
1773329530.9498532,32.004,14.307,0.013,65.439,15.28,0,0.000
1773329531.0164363,32.005,14.376,0.014,65.699,15.22,0,0.000
1773329531.0862455,32.483,14.834,0.013,68.784,14.54,0,0.000
1773329531.1497102,29.417,14.390,0.011,62.479,16.01,0,0.000
1773329531.2180257,32.205,14.584,0.010,67.276,14.86,0,0.000
1773329531.2833169,30.337,14.270,0.013,64.226,15.57,0,0.000
1773329531.3495903,31.906,14.716,0.014,65.334,15.31,0,0.000
1773329531.4164016,32.423,14.700,0.012,65.920,15.17,0,0.000
1773329531.4829483,29.850,14.356,0.011,63.245,15.81,0,0.000
1773329531.5495975,32.089,17.315,0.033,65.850,15.19,0,0.000
1773329531.6161616,32.141,14.440,0.013,65.582,15.25,0,0.000
1773329531.682704,32.038,14.331,0.014,65.691,15.22,0,0.000
1773329531.7494876,34.501,14.447,0.012,65.802,15.20,0,0.000
1773329531.8162274,32.142,16.808,0.013,65.945,15.16,0,0.000
1773329531.882811,32.428,14.316,0.014,65.579,15.25,0,0.000
1773329531.9493225,32.023,14.408,0.012,65.574,15.25,0,0.000
1773329532.0160458,32.210,18.384,0.014,65.788,15.20,0,0.000
1773329532.0826905,31.731,14.422,0.011,65.532,15.26,0,0.000
1773329532.1495113,31.993,14.258,0.014,65.822,15.19,0,0.000
1773329532.2158346,31.890,14.387,0.010,65.419,15.29,0,0.000
1773329532.2825482,32.648,14.885,0.015,65.790,15.20,0,0.000
1773329532.3492672,32.189,14.397,0.013,65.889,15.18,0,0.000
1773329532.4158309,32.252,14.305,0.012,65.619,15.24,0,0.000
1773329532.4836156,32.164,14.357,0.014,66.999,14.93,0,0.000
1773329532.5493388,31.182,14.202,0.012,64.772,15.44,0,0.000
1773329532.6156425,31.826,14.585,0.011,65.384,15.29,0,0.000
1773329532.6825485,34.388,16.344,0.011,65.977,15.16,0,0.000
1773329532.749208,32.094,14.342,0.014,65.782,15.20,0,0.000
1773329532.815927,28.849,14.419,0.012,62.615,15.97,0,0.000
1773329532.8824003,31.728,14.802,0.015,65.439,15.28,0,0.000
1773329532.9490926,32.061,14.236,0.010,65.737,15.21,0,0.000
1773329533.015689,32.012,14.372,0.010,65.773,15.20,0,0.000
1773329533.0832236,32.412,14.372,0.013,66.506,15.04,0,0.000
1773329533.149562,31.049,14.261,0.012,65.486,15.27,0,0.000
1773329533.2164583,31.200,14.240,0.013,65.656,15.23,0,0.000
1773329533.2824805,31.282,14.259,0.014,65.129,15.35,0,0.000
1773329533.350548,31.800,14.252,0.012,67.099,14.90,0,0.000
1773329533.415448,30.022,14.253,0.014,63.815,15.67,0,0.000
1773329533.482048,33.858,14.314,0.013,65.658,15.23,0,0.000
1773329533.5488148,32.191,14.230,0.012,65.944,15.16,0,0.000
1773329533.6153626,32.318,14.458,0.013,65.581,15.25,0,0.000
1773329533.6834304,32.007,14.502,0.013,67.133,14.90,0,0.000
1773329533.7486117,30.611,14.238,0.012,64.134,15.59,0,0.000
1773329533.8152473,32.469,14.449,0.015,65.826,15.19,0,0.000
1773329533.881956,32.493,14.513,0.013,65.757,15.21,0,0.000
1773329533.9484706,32.099,14.493,0.012,65.670,15.23,0,0.000
1773329534.0151405,32.370,15.642,0.030,65.744,15.21,0,0.000
1773329534.0822074,32.380,14.800,0.012,66.067,15.14,0,0.000
1773329534.1483822,31.767,14.250,0.009,65.165,15.35,0,0.000
1773329534.2150605,32.451,17.189,0.011,65.735,15.21,0,0.000
1773329534.2817276,33.269,16.214,0.015,65.735,15.21,0,0.000
1773329534.3482878,32.001,14.417,0.013,65.674,15.23,0,0.000
1773329534.415493,36.811,15.287,0.016,66.273,15.09,0,0.000
1773329534.4820926,32.058,18.877,0.016,65.770,15.20,0,0.000
1773329534.548513,31.804,14.604,0.014,65.249,15.33,0,0.000
1773329534.6153631,32.296,14.827,0.015,66.041,15.14,0,0.000
1773329534.6845493,32.468,15.244,0.014,68.206,14.66,0,0.000
1773329534.7485664,30.595,15.272,0.016,63.183,15.83,0,0.000
1773329534.8154929,31.895,14.700,0.015,65.718,15.22,0,0.000
1773329534.8817687,32.077,14.803,0.014,65.280,15.32,0,0.000
1773329534.948353,32.187,15.234,0.016,65.601,15.24,0,0.000
1773329535.0151684,32.154,14.674,0.013,66.012,15.15,0,0.000
1773329535.0817244,33.642,15.502,0.014,65.447,15.28,0,0.000
1773329535.1484113,31.994,14.699,0.015,65.861,15.18,0,0.000
1773329535.2151024,32.312,15.246,0.014,65.531,15.26,0,0.000
1773329535.2816064,31.921,14.831,0.031,65.535,15.26,0,0.000
1773329535.3489623,33.361,14.710,0.015,66.342,15.07,0,0.000
1773329535.418648,31.668,14.645,0.013,68.827,14.53,0,0.000
1773329535.4814715,29.723,15.024,0.011,61.782,16.19,0,0.000
1773329535.5483494,32.116,14.728,0.015,66.067,15.14,0,0.000
1773329535.6154706,31.655,14.819,0.014,65.881,15.18,0,0.000
1773329535.6815295,32.844,14.700,0.012,64.846,15.42,0,0.000
1773329535.7490132,32.798,14.839,0.014,66.511,15.04,0,0.000
1773329535.8146815,30.985,14.678,0.015,64.633,15.47,0,0.000
1773329535.8812916,32.660,14.767,0.016,65.636,15.24,0,0.000
1773329535.9488132,32.157,14.732,0.016,66.700,14.99,0,0.000
1773329536.0146945,31.091,14.787,0.014,64.541,15.49,0,0.000
1773329536.0823195,32.108,14.792,0.016,66.792,14.97,0,0.000
1773329536.1480453,31.217,14.988,0.013,64.745,15.45,0,0.000
1773329536.214556,32.025,14.746,0.011,65.624,15.24,0,0.000
1773329536.2813113,32.405,14.930,0.016,65.765,15.21,0,0.000
1773329536.3480175,31.762,14.577,0.015,65.711,15.22,0,0.000
1773329536.4144459,32.055,15.322,0.014,65.432,15.28,0,0.000
1773329536.4841602,32.230,16.564,0.014,68.871,14.52,0,0.000
1773329536.5480027,29.396,14.898,0.104,62.824,15.92,0,0.000
1773329536.614432,32.065,15.160,0.016,65.452,15.28,0,0.000
1773329536.6810443,32.657,15.069,0.016,65.613,15.24,0,0.000
1773329536.7476656,33.122,14.717,0.015,65.676,15.23,0,0.000
1773329536.8146527,32.283,14.824,0.017,66.021,15.15,0,0.000
1773329536.8811603,31.875,15.902,0.015,65.659,15.23,0,0.000
1773329536.947613,31.998,15.328,0.012,65.403,15.29,0,0.000
1773329537.0165205,37.662,15.036,0.016,68.077,14.69,0,0.000
1773329537.0809858,30.382,15.713,0.014,63.477,15.75,0,0.000
1773329537.1487262,33.807,15.365,0.014,66.894,14.95,0,0.000
1773329537.2144232,31.005,14.707,0.014,64.733,15.45,0,0.000
1773329537.2809384,32.709,14.656,0.016,65.617,15.24,0,0.000
1773329537.347498,32.565,14.905,0.014,65.516,15.26,0,0.000
1773329537.414308,31.763,14.849,0.014,65.688,15.22,0,0.000
1773329537.4808066,32.181,14.920,0.016,65.423,15.29,0,0.000
1773329537.5475783,32.384,14.799,0.017,65.948,15.16,0,0.000
1773329537.6139705,31.919,14.779,0.015,65.415,15.29,0,0.000
1773329537.6814187,32.273,14.706,0.015,66.587,15.02,0,0.000
1773329537.7479672,32.367,14.853,0.015,65.609,15.24,0,0.000
1773329537.8144267,31.393,14.922,0.015,65.600,15.24,0,0.000
1773329537.8805208,32.148,14.821,0.015,65.067,15.37,0,0.000
1773329537.947267,32.019,14.698,0.014,65.910,15.17,0,0.000
1773329538.0137439,31.990,14.617,0.013,65.370,15.30,0,0.000
1773329538.0804875,33.109,14.736,0.013,65.924,15.17,0,0.000
1773329538.147291,32.147,15.135,0.014,65.835,15.19,0,0.000
1773329538.2137482,32.028,14.630,0.019,65.579,15.25,0,0.000
1773329538.2805605,32.325,14.639,0.010,65.841,15.19,0,0.000
1773329538.3478508,32.053,15.222,0.014,66.443,15.05,0,0.000
1773329538.4137578,32.338,14.785,0.012,64.876,15.41,0,0.000
1773329538.4803722,32.017,14.735,0.013,65.800,15.20,0,0.000
1773329538.547363,32.058,15.316,0.013,65.759,15.21,0,0.000
1773329538.6137245,31.767,15.073,0.017,65.541,15.26,0,0.000
1773329538.6803322,32.463,14.873,0.017,65.630,15.24,0,0.000
1773329538.7470512,33.252,15.519,0.016,65.896,15.18,0,0.000
1773329538.8144538,32.424,15.134,0.015,66.427,15.05,0,0.000
1773329538.880562,34.193,14.841,0.013,65.175,15.34,0,0.000
1773329538.948086,31.914,14.835,0.015,66.575,15.02,0,0.000
1773329539.0135126,31.323,14.650,0.011,64.509,15.50,0,0.000
1773329539.0813737,32.235,14.796,0.015,66.873,14.95,0,0.000
1773329539.146774,30.802,14.751,0.014,64.569,15.49,0,0.000
1773329539.2135925,32.044,15.998,0.016,65.743,15.21,0,0.000
1773329539.2800598,32.011,19.254,0.016,65.613,15.24,0,0.000
1773329539.3463428,32.024,14.330,0.013,65.314,15.31,0,0.000
1773329539.4134383,32.085,14.288,0.013,66.258,15.09,0,0.000
1773329539.4800122,31.728,14.392,0.012,65.572,15.25,0,0.000
1773329539.547342,31.666,14.325,0.013,66.230,15.10,0,0.000
1773329539.6129649,31.129,14.418,0.015,64.692,15.46,0,0.000
1773329539.6795056,32.003,14.829,0.012,65.725,15.22,0,0.000
1773329539.7460558,32.580,14.407,0.013,65.610,15.24,0,0.000
1773329539.815988,32.095,15.906,0.013,69.118,14.47,0,0.000
1773329539.8798845,32.437,14.512,0.013,62.652,15.96,0,0.000
1773329539.9459302,31.597,14.726,0.011,65.085,15.36,0,0.000
1773329540.012789,32.098,15.754,0.012,65.781,15.20,0,0.000
1773329540.0791872,32.240,14.640,0.013,65.510,15.26,0,0.000
1773329540.1469367,33.549,14.542,0.012,66.441,15.05,0,0.000
1773329540.212642,30.989,14.236,0.008,64.825,15.43,0,0.000
1773329540.2791617,32.313,14.949,0.013,65.514,15.26,0,0.000
1773329540.347958,32.105,14.270,0.013,67.991,14.71,0,0.000
1773329540.4127297,30.079,14.629,0.014,63.496,15.75,0,0.000
1773329540.4800622,33.816,14.328,0.012,66.531,15.03,0,0.000
1773329540.546989,29.163,14.261,0.015,63.884,15.65,0,0.000
1773329540.612428,31.460,14.316,0.014,64.597,15.48,0,0.000
1773329540.679148,33.382,14.329,0.011,65.627,15.24,0,0.000
1773329540.7457902,32.068,14.304,0.013,65.771,15.20,0,0.000
1773329540.813865,32.056,14.774,0.013,67.119,14.90,0,0.000
1773329540.879071,31.916,14.308,0.012,64.383,15.53,0,0.000
1773329540.9459093,32.033,14.871,0.012,65.778,15.20,0,0.000
1773329541.0123868,32.038,14.252,0.010,65.626,15.24,0,0.000
1773329541.0789135,32.177,14.566,0.014,65.579,15.25,0,0.000
1773329541.1455724,32.054,17.116,0.013,65.841,15.19,0,0.000
1773329541.214071,33.092,14.839,0.014,67.514,14.81,0,0.000
1773329541.2789278,30.147,14.385,0.011,63.928,15.64,0,0.000
1773329541.3468006,32.116,14.274,0.013,66.930,14.94,0,0.000
1773329541.4125755,30.619,14.287,0.012,64.851,15.42,0,0.000
1773329541.4788222,31.684,14.393,0.012,65.204,15.34,0,0.000
1773329541.5454252,32.022,14.313,0.014,65.783,15.20,0,0.000
1773329541.6126626,32.213,14.858,0.011,66.254,15.09,0,0.000
1773329541.6786127,32.305,14.360,0.014,64.955,15.40,0,0.000
1773329541.7455559,32.539,14.326,0.012,65.991,15.15,0,0.000
1773329541.813757,32.644,18.376,0.015,67.384,14.84,0,0.000
1773329541.87852,31.552,14.644,0.009,63.830,15.67,0,0.000
1773329541.9451456,32.736,15.758,0.013,65.729,15.21,0,0.000
1773329542.0120971,32.307,14.279,0.014,66.017,15.15,0,0.000
1773329542.078515,31.751,15.782,0.012,65.457,15.28,0,0.000
1773329542.145519,32.247,14.849,0.011,65.952,15.16,0,0.000
1773329542.2119746,31.652,14.671,0.012,65.653,15.23,0,0.000
1773329542.278674,32.173,14.422,0.013,65.744,15.21,0,0.000
1773329542.345005,31.886,14.319,0.012,65.472,15.27,0,0.000
1773329542.4127305,32.308,17.116,0.016,66.744,14.98,0,0.000
1773329542.4785593,31.272,14.375,0.013,64.992,15.39,0,0.000
1773329542.5451663,31.847,14.306,0.013,65.518,15.26,0,0.000
1773329542.6117084,31.822,14.420,0.013,65.558,15.25,0,0.000
1773329542.67827,32.067,14.330,0.013,65.617,15.24,0,0.000
1773329542.7447772,32.013,14.278,0.013,65.429,15.28,0,0.000
1773329542.8140423,33.161,14.642,0.012,68.334,14.63,0,0.000
1773329542.8781557,31.865,14.316,0.013,63.301,15.80,0,0.000
1773329542.9453459,32.127,14.281,0.012,66.201,15.11,0,0.000
1773329543.011278,31.586,14.490,0.008,65.118,15.36,0,0.000
1773329543.0781307,33.100,14.387,0.014,65.472,15.27,0,0.000
1773329543.1461112,32.714,14.663,0.013,67.140,14.89,0,0.000
1773329543.2112505,30.439,14.264,0.010,63.799,15.67,0,0.000
1773329543.277965,32.040,14.260,0.012,65.747,15.21,0,0.000
1773329543.3446696,32.138,14.324,0.013,65.743,15.21,0,0.000
1773329543.4112012,31.909,14.989,0.014,65.625,15.24,0,0.000
1773329543.4779549,34.233,14.902,0.011,65.814,15.19,0,0.000
1773329543.5445678,32.040,14.764,0.013,65.805,15.20,0,0.000
1773329543.611542,32.410,15.791,0.012,65.906,15.17,0,0.000
1773329543.6782966,31.833,14.275,0.013,65.892,15.18,0,0.000
1773329543.7446554,32.528,15.509,0.016,65.138,15.35,0,0.000
1773329543.8142412,33.062,16.804,0.014,68.665,14.56,0,0.000
1773329543.8777058,32.381,14.254,0.010,62.345,16.04,0,0.000
1773329543.9444447,32.282,14.930,0.014,65.813,15.19,0,0.000
1773329544.0111067,32.009,14.250,0.011,65.658,15.23,0,0.000
1773329544.0776765,31.741,14.263,0.015,65.510,15.26,0,0.000
1773329544.1442435,32.325,14.271,0.011,65.454,15.28,0,0.000
1773329544.2109497,32.369,17.876,0.018,65.927,15.17,0,0.000
1773329544.2775137,32.173,14.363,0.011,65.634,15.24,0,0.000
1773329544.3447094,32.666,14.871,0.016,66.259,15.09,0,0.000
1773329544.4111764,34.279,15.311,0.016,65.363,15.30,0,0.000
1773329544.4783056,32.128,14.832,0.013,66.217,15.10,0,0.000
1773329544.5443802,31.580,14.734,0.014,64.567,15.49,0,0.000
1773329544.611124,32.085,14.977,0.016,65.843,15.19,0,0.000
1773329544.6778357,32.541,14.821,0.017,65.734,15.21,0,0.000
1773329544.74428,31.864,14.897,0.014,65.609,15.24,0,0.000
1773329544.8156571,32.297,14.918,0.017,70.425,14.20,0,0.000
1773329544.8776248,31.373,14.777,0.014,61.052,16.38,0,0.000
1773329544.9438958,33.271,14.309,0.011,65.247,15.33,0,0.000
1773329545.010536,33.926,15.805,0.015,65.839,15.19,0,0.000
1773329545.0782888,32.287,14.368,0.013,66.604,15.01,0,0.000
1773329545.1439147,30.946,14.829,0.011,64.636,15.47,0,0.000
1773329545.2106378,32.096,14.866,0.013,65.716,15.22,0,0.000
1773329545.2771115,31.907,14.735,0.013,65.563,15.25,0,0.000
1773329545.3437817,32.102,14.369,0.012,65.614,15.24,0,0.000
1773329545.4105945,33.102,15.387,0.011,65.938,15.17,0,0.000
1773329545.478414,32.256,14.285,0.014,66.842,14.96,0,0.000
1773329545.543586,31.037,14.684,0.013,64.306,15.55,0,0.000
1773329545.6115124,32.380,14.435,0.011,66.969,14.93,0,0.000
1773329545.676954,31.943,14.280,0.012,64.625,15.47,0,0.000
1773329545.7439244,32.135,14.299,0.015,66.030,15.14,0,0.000
1773329545.8135476,30.257,14.462,0.013,67.016,14.92,0,0.000
1773329545.8768487,33.466,14.286,0.012,62.362,16.04,0,0.000
1773329545.9436505,32.187,14.352,0.013,66.011,15.15,0,0.000
1773329546.0138977,32.026,14.316,0.013,69.296,14.43,0,0.000
1773329546.0767303,28.168,14.499,0.009,60.874,16.43,0,0.000
1773329546.1443725,32.282,14.502,0.013,66.705,14.99,0,0.000
1773329546.2104115,31.106,14.379,0.011,65.222,15.33,0,0.000
1773329546.276806,31.768,14.222,0.012,65.401,15.29,0,0.000
1773329546.3435705,31.987,14.287,0.011,65.888,15.18,0,0.000
1773329546.4110239,31.926,14.308,0.014,66.349,15.07,0,0.000
1773329546.476745,31.258,14.693,0.013,64.874,15.41,0,0.000
1773329546.5437171,32.069,14.717,0.011,65.961,15.16,0,0.000
1773329546.6098585,31.710,15.044,0.021,65.351,15.30,0,0.000
1773329546.6767125,32.108,14.248,0.012,65.816,15.19,0,0.000
1773329546.7444944,31.413,14.684,0.012,66.430,15.05,0,0.000
1773329546.813725,30.998,14.366,0.011,68.156,14.67,0,0.000
1773329546.8767238,30.093,14.458,0.021,62.127,16.10,0,0.000
1773329546.9472415,31.835,14.357,0.013,69.513,14.39,0,0.000
1773329547.0098534,27.315,15.120,0.012,61.030,16.39,0,0.000
1773329547.0763924,33.062,14.336,0.011,65.600,15.24,0,0.000
1773329547.1431532,32.222,14.324,0.013,65.962,15.16,0,0.000
1773329547.2097514,32.009,14.434,0.013,65.601,15.24,0,0.000
1773329547.2762108,31.937,14.286,0.013,65.469,15.27,0,0.000
1773329547.342856,33.982,14.542,0.011,65.706,15.22,0,0.000
1773329547.409535,34.472,14.317,0.012,65.887,15.18,0,0.000
1773329547.4762344,32.288,15.106,0.012,65.721,15.22,0,0.000
1773329547.543166,32.087,14.494,0.010,66.069,15.14,0,0.000
1773329547.6094553,31.830,14.227,0.010,65.280,15.32,0,0.000
1773329547.6761472,32.075,14.248,0.011,65.875,15.18,0,0.000
1773329547.7428484,32.279,14.704,0.014,65.690,15.22,0,0.000
1773329547.8143122,31.986,14.265,0.012,70.562,14.17,0,0.000
1773329547.8760548,30.566,14.396,0.015,60.788,16.45,0,0.000
1773329547.9436815,32.108,17.363,0.015,66.828,14.96,0,0.000
1773329548.0092375,30.746,15.251,0.012,64.124,15.59,0,0.000
1773329548.0759606,33.106,14.990,0.019,65.925,15.17,0,0.000
1773329548.1426363,34.231,14.743,0.013,65.743,15.21,0,0.000
1773329548.209298,32.056,14.535,0.012,65.800,15.20,0,0.000
1773329548.277421,32.112,14.458,0.012,67.092,14.91,0,0.000
1773329548.3425505,31.551,17.532,0.014,64.318,15.55,0,0.000
1773329548.4092865,33.138,14.247,0.011,65.706,15.22,0,0.000
1773329548.4758658,31.944,14.331,0.012,65.699,15.22,0,0.000
1773329548.5425053,32.118,14.305,0.012,65.619,15.24,0,0.000
1773329548.6091852,31.986,14.240,0.011,65.850,15.19,0,0.000
1773329548.6759024,32.122,14.497,0.012,65.707,15.22,0,0.000
1773329548.7423966,33.320,14.328,0.011,65.686,15.22,0,0.000
1773329548.81364,32.152,14.465,0.012,70.264,14.23,0,0.000
